ï»¿imdbID,Title,Year,Genre,Director,Actors,Plot,imdbRating,imdbVotes,Poster,Rated,Released,Runtime,Writer,Language,Country,Awards,Ratings,Metascore,Type,Cluster
tt0458525,X-Men Origins: Wolverine,2009,"Action, Sci-Fi",Gavin Hood,"Hugh Jackman, Liev Schreiber, Ryan Reynolds","Two mutant brothers, Logan and Victor, born two hundred years ago, suffer childhood trauma and have only each other to depend on. Basically, they're fighters and killers, living from war to war throughout U.S. history. In modern times, a U.S. Colonel, Stryker, recruits them and other mutants as commandos. Logan quits and becomes a logger, falling in love with a local teacher. When Logan refuses to rejoin Stryker's crew, the Colonel sends the murderous Victor. Logan now wants revenge.",6.5,"563,110",https://m.media-amazon.com/images/M/MV5BZjQwOGEzNjUtNDgwYS00NzUzLWJhZjAtNmFlNzY2YTQyOTllXkEyXkFqcGc@._V1_SX300.jpg,PG-13,01 May 2009,107 min,"David Benioff, Skip Woods",English,"United States, United Kingdom",3 wins & 21 nominations total,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",40.0,movie,4
tt2386404,He Never Died,2015,"Comedy, Drama, Fantasy",Jason Krawczyk,"Henry Rollins, Booboo Stewart, Kate Greenhouse","Jack's in a rut. Depression and severe anti-social behavior has whittled down his existence to sleeping and watching television. He spends his days in a diner, playing church bingo, and sleeping. When some hired thugs show up, Jack's life is stirred up and the question of his existence comes to light.",6.3,"22,923",https://m.media-amazon.com/images/M/MV5BMTQ4MzcwMzAwOV5BMl5BanBnXkFtZTgwMzk0MzgyNzE@._V1_SX300.jpg,R,18 Dec 2015,99 min,Jason Krawczyk,English,Canada,3 nominations total,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72.0,movie,1
tt1313104,The Cove,2009,"Documentary, Biography, Crime",Louie Psihoyos,"Richard O'Barry, Louie Psihoyos, Hardy Jones","Richard O'Barry was the man who captured and trained the dolphins for the television show Flipper (1964). O'Barry's view of cetaceans in captivity changed from that experience when as the last straw he saw that one of the dolphins playing Flipper - her name being Kathy - basically committed suicide in his arms because of the stress of being in captivity. Since that time, he has become one of the leading advocates against cetaceans in captivity and for the preservation of cetaceans in the wild. O'Barry and filmmaker 'Louie Psihoyos (I)' go about trying to expose one of what they see as the most cruel acts against wild dolphins in the world in Taiji, Japan, where dolphins are routinely corralled, either to be sold alive to aquariums and marine parks, or slaughtered for meat. The primary secluded cove where this activity is taking place is heavily guarded. O'Barry and Psihoyos are well known as enemies by the authorities in Taiji, the authorities who will use whatever tactic to expel the two from Japan forever. O'Barry, Psihoyos and their team covertly try to film as a document of conclusive evidence this cruel behavior. They employ among others Hollywood cameramen and deep sea free divers. They also highlight what is considered the dangerous consumption of dolphin meat (due to its high concentration of mercury) which is often sold not as dolphin meat, and the Japanese government's methodical buying off of poorer third world nations for their support of Japan's whaling industry, that support most specifically at the International Whaling Commission.",8.4,"52,888",https://m.media-amazon.com/images/M/MV5BMTc3Nzg2NzM5MF5BMl5BanBnXkFtZTcwMTYwMjU2Mg@@._V1_SX300.jpg,PG-13,07 Aug 2009,92 min,Mark Monroe,"English, Japanese","United States, Japan, Germany, Chile, Canada, United Kingdom",Won 1 Oscar. 39 wins & 18 nominations total,"[{'Source': 'Internet Movie Database', 'Value': '8.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '84/100'}]",84.0,movie,3
tt1149361,Micmacs,2009,"Action, Comedy, Crime",Jean-Pierre Jeunet,"Dany Boon, AndrÃ© Dussollier, Nicolas MariÃ©","Avid movie-watcher and video store clerk Bazil has had his life all but ruined by weapons of war. His father was killed by a landmine in Morocco and one fateful night a stray bullet from a nearby shootout embeds itself in his skull, leaving him on the verge of instantaneous death. Losing his job and his home, Bazil wanders the streets until he meets Slammer, a pardoned convict who introduces him to a band of eccentric junkyard dealers including Calculator, a math expert and statistician, Buster, a record-holder in human cannonball feats, Tiny Pete, an artistic craftsman of automatons, and Elastic Girl, a sassy contortionist. When chance reveals to Bazil the two weapons manufacturers responsible for building the instruments of his destruction, he constructs a complex scheme for revenge that his newfound family is all too happy to help set in motion.",7.1,"31,807",https://m.media-amazon.com/images/M/MV5BMTgwOTc4OTk3NV5BMl5BanBnXkFtZTcwMzc0MjMzMw@@._V1_SX300.jpg,R,11 Jun 2010,105 min,"Jean-Pierre Jeunet, Guillaume Laurant",French,France,5 wins & 8 nominations total,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62.0,movie,4
tt13453006,Red Rocket,2021,"Comedy, Drama, Romance",Sean Baker,"Simon Rex, Bree Elrod, Suzanna Son","Finding himself down and out in Los Angeles, ex porn star Mikey Saber decides to crawl back to his hometown of Texas City, Texas, where his estranged wife and mother-in-law are living. Just as this dysfunctional family seems to be making things work, Mikey meets a young woman named Strawberry working the cash register at a local doughnut shop. He falls right back into his old habits.",7.1,"42,073",https://m.media-amazon.com/images/M/MV5BMjQ0NmI0NjgtZjUxYS00ZjIyLTkxMjEtNzkyMWM1NjQ1ZDEyXkEyXkFqcGc@._V1_SX300.jpg,R,24 Dec 2021,130 min,"Sean Baker, Chris Bergoch",English,United States,10 wins & 35 nominations total,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76.0,movie,3
tt1405809,Lourdes,2009,Drama,Jessica Hausner,"Sylvie Testud, LÃ©a Seydoux, Bruno Todeschini","In order to escape her isolation, wheelchair-bound Christine makes a life changing journey to Lourdes, the iconic site of pilgrimage in the Pyrenees Mountains.",6.9,"3,809",https://m.media-amazon.com/images/M/MV5BZjQyZWRkYTUtYzUzYy00M2E4LWFmNzAtOGY2N2VlYTdlMWU4XkEyXkFqcGc@._V1_SX300.jpg,Not Rated,17 Feb 2010,96 min,Jessica Hausner,French,"Austria, France, Germany",12 wins & 7 nominations,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71.0,movie,1
tt13204490,Petite Maman,2021,"Drama, Fantasy",CÃ©line Sciamma,"JosÃ©phine Sanz, Gabrielle Sanz, Nina Meurisse","CÃ©line Sciamma continues to prove herself as one of the most accomplished and unpredictable contemporary French filmmakers with her follow up to Portrait de la jeune fille en feu (2019), the uniquely emotional PETITE MAMAN. Following the death of her beloved grandmother, 8-year-old Nelly accompanies her parents to her mother's childhood home to begin the difficult process of cleaning out its contents. As Nelly explores the house and nearby woods, she is immediately drawn to a neighbor her own age building a treehouse. What follows is a tender tale of childhood grief, memory and connection.",7.4,"19,477",https://m.media-amazon.com/images/M/MV5BMjkxMTE3M2ItNjhiZC00YmEwLWI1MDYtZjY2MTEwZjAxNGE3XkEyXkFqcGc@._V1_SX300.jpg,PG,06 May 2022,73 min,CÃ©line Sciamma,French,France,Nominated for 1 BAFTA Award9 wins & 37 nominations total,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '93/100'}]",93.0,movie,4
tt1149362,The White Ribbon,2009,"Drama, Mystery, Thriller",Michael Haneke,"Christian Friedel, Ernst Jacobi, Leonie Benesch","Strange events happen in a small village in the north of Germany during the years before World War I, which seem to be ritual punishment. Who is responsible?",7.8,"80,927",https://m.media-amazon.com/images/M/MV5BMTQ2OTYyNzUxOF5BMl5BanBnXkFtZTcwMzUwMDY4Mg@@._V1_SX300.jpg,R,05 Mar 2010,144 min,Michael Haneke,"German, Italian, Polish, Latin","Germany, Austria, France, Italy, Canada",Nominated for 2 Oscars. 62 wins & 49 nominations total,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '84/100'}]",84.0,movie,1
tt7541106,1BR,2019,"Drama, Horror, Thriller",David Marmor,"Nicole Brydon Bloom, Giles Matthey, Taylor Nichols","We all have apartment horror stories: annoying roommates, asshole landlords, dilapidated buildings, among many more nightmare scenarios. The search for a nice place to live in a desirable location with reasonable rents, decent neighbors and soundproof walls is more of a challenge than it should be, so when Sarah lucks into a sweet one-bedroom at Asilo Del Mar Apartments, she think she's hit the jackpot. Situated on a quiet street in Los Angeles, it's got plenty of space, friendly tenants, group BBQs and even a cute neighbor next door. But this being L.A., all is not what it seems: loud noises start keeping her awake at night; her cat is missing; everyone seems to be a little too helpful and friendly, except for the weirdo, Lester. Soon, Sarah learns she didn't choose this apartment - it chose her.",5.8,"15,960",https://m.media-amazon.com/images/M/MV5BMTk2MGJhY2MtZjQxNi00YzljLWI0NmEtYzlhNDExOTllY2Q5XkEyXkFqcGc@._V1_SX300.jpg,TV-MA,24 Apr 2020,90 min,David Marmor,English,United States,2 wins & 2 nominations,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56.0,movie,1
tt6053440,Princess Cyd,2017,"Drama, Romance",Stephen Cone,"Marika Mashburn, Jessie Pinnick, Paul Brian Fagen","Eager to escape life with her depressive single father, 16-year-old athlete Cyd Loughlin visits her novelist aunt in Chicago over the summer. While there, she falls for a girl in the neighborhood, even as she and her aunt gently challenge each other in the realms of sex and spirit.",6.7,"4,513",https://m.media-amazon.com/images/M/MV5BOGE2ZGNjYjQtZmUyOC00MTUwLTk3YjQtZDdkMTQ2YjMzNjdlXkEyXkFqcGc@._V1_SX300.jpg,Not Rated,03 Nov 2017,96 min,Stephen Cone,English,United States,3 wins & 2 nominations total,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72.0,movie,2
tt1856101,Blade Runner 2049,2017,"Action, Drama, Mystery",Denis Villeneuve,"Harrison Ford, Ryan Gosling, Ana de Armas","Thirty years after the events of Blade Runner (1982), a new Blade Runner, L.A.P.D. Officer ""K"" (Ryan Gosling), unearths a long-buried secret that has the potential to plunge what's left of society into chaos. K's discovery leads him on a quest to find Rick Deckard (Harrison Ford), a former L.A.P.D. Blade Runner, who has been missing for thirty years.",8.0,"737,828",https://m.media-amazon.com/images/M/MV5BNzA1Njg4NzYxOV5BMl5BanBnXkFtZTgwODk5NjU3MzI@._V1_SX300.jpg,R,06 Oct 2017,164 min,"Hampton Fancher, Michael Green, Philip K. Dick",English,"United States, Canada, Spain",Won 2 Oscars. 100 wins & 164 nominations total,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",81.0,movie,1
tt6053438,First Reformed,2017,"Drama, Mystery, Thriller",Paul Schrader,"Ethan Hawke, Amanda Seyfried, Cedric The Entertainer","Forty-six year old Reverend Ernst Toller is the pastor at the historic First Reformed Church in upstate New York. It is seen as the ""tourist"" church or the ""souvenir shop"" (its historical significance partly it being a stop on the underground railroad before the slaves crossed into Canada) by Abundant Life, which owns the church and which operates a modern self-named five thousand seat church overseen by Reverend Joel Jeffers. First Reformed is celebrating its two hundred fiftieth anniversary this year, for which a major event is planned, modest in size only at First Reformed itself although the dignitaries like the governor and mayor will be at attendance there, while the event will be simulcast at Abundant Life. Most of the speech-making will be done by local industrialist Ed Balq, a major benefactor of Abundant Life and who is the major donor for the necessary upgrades at First Reformed to be able to hold the event there, and for the event itself, while Toller's participation will be minimal beyond the introductory sermon. First Reformed is generally a sparsely attended church meaning that Toller doesn't have to do much direct ministering, although he does have the stock answers when asked how God factors into this or that situation in one's life. Toller himself has long been divorced, his marriage which could not survive the death of their son, Joseph, in war. Because of that history, Toller believes he is incapable of human love, despite a brief relationship with Esther, the choir mistress at Abundant Life, she who is arguably still in love with him. Toller is neglecting the warning signs about his poor health, the symptoms pointing to a probable diagnosis of stomach cancer, which is only exacerbated by his largely liquid (i.e. alcohol) diet. Toller is already examining his life and work in writing a daily journal for a year, that journal which he intends no one ever to read, but these issues in Toller's life become more pointed when a new pregnant congregant, Mary, asks him to speak to her husband Michael, who Toller will learn is an environmentalist concerned about bringing another human life into what he already sees as a world doomed because of man's role in climate change.",7.1,"65,739",https://m.media-amazon.com/images/M/MV5BYTRkOTUxZDItNDU0OC00ODQzLWJkMWEtYjBiODViNGMyYjhjXkEyXkFqcGc@._V1_SX300.jpg,R,08 Jun 2018,113 min,Paul Schrader,English,"United States, United Kingdom, Australia",Nominated for 1 Oscar. 62 wins & 108 nominations total,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '86/100'}]",86.0,movie,1
tt7311036,Clementine,2019,Drama,Lara Gallagher,"Sonya Walger, Otmara Marrero, Ramsey","Reeling from a one-sided breakup, heartbroken Karen breaks into her ex's lake house. There, she strikes up a complicated relationship with provocative younger woman Lana.",5.1,"1,043",https://m.media-amazon.com/images/M/MV5BYmMxNDU2MjYtM2FiNi00NDI5LThlNmEtZDM1NWQ0OWFmNDBlXkEyXkFqcGc@._V1_SX300.jpg,Not Rated,08 May 2020,94 min,Lara Gallagher,English,United States,6 wins & 5 nominations,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55.0,movie,4
tt4780662,Happy Hour,2015,Drama,RyÃ»suke Hamaguchi,"Sachie Tanaka, Hazuki Kikuchi, Maiko Mihara","Four women. All in their 30s. Three married, one divorcee. They are able to tell each other anything. Or at least they thought. One day, after losing in divorce court, one of them gives up on a future with their partner and disappears. The three remaining women take a second look at their lives. The long night is full of questions. 'Are you really the you you wanted to be?'",7.6,"3,135",https://m.media-amazon.com/images/M/MV5BODg3OWU0MjUtMTdjNy00MTUxLThlMmQtZGE5ZjUzZjIyOTFmXkEyXkFqcGc@._V1_SX300.jpg,Not Rated,12 Dec 2015,317 min,"RyÃ»suke Hamaguchi, Tadashi Nohara, Tomoyuki Takahashi",Japanese,Japan,6 wins & 5 nominations total,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Metacritic', 'Value': '87/100'}]",87.0,movie,2
